id,name,slug,description,temperament,size,energy_level,good_with_kids,training_ease,grooming_needs,barking_level,shedding_level,apartment_friendly,good_with_pets,drooling_tendency,separation_anxiety_risk,climate_suitability,noise_sensitivity,weight_min,weight_max,height_min,height_max,lifespan_min,lifespan_max,coat_type,exercise_needs,grooming,training,origin,group,breed_type,image_url,is_active,created_at,updated_at,heat_tolerance,cold_tolerance,optimal_temp_min,optimal_temp_max,parent_breed_1,parent_breed_2,generation
c86d2584-ff86-4428-8417-2ba870d86400,Maremma Sheepdog,maremma-sheepdog,"Italy's answer to the gentle giant question, the Maremma Sheepdog looks like a walking cloud with the soul of a medieval knight. These magnificent guardians were bred to live among sheep flocks, protecting them from wolves and bears in the Apennine Mountains. Their thick white coats help them blend with their charges while providing protection from harsh weather and predators. Independent thinkers who can work alone for days, they're not your typical eager-to-please companion ? they're livestock guardians first, house pets second. They need space to patrol and families who understand their protective instincts and nocturnal tendencies. Perfect for rural families wanting a beautiful, dedicated guardian who takes their job very seriously indeed.",Friendly and loyal companion,Large,4,3,2,4,4,3,2,2,3,3,3,3,30,45,60,73,11,13,Silky coat,Regular exercise,"High grooming needs with long, thick double coat requiring brushing 2-3 times weekly",Italian guardians who'll learn but prefer training that respects their ancient livestock protection instincts.,Italy,Working,purebred,,true,2025-11-21 06:04:44.822146+00,2026-02-20 23:08:38.89079+00,3,3,-5,28,,,
cccdbd11-bd81-4b22-9172-de6cee4b7634,Otterhound,otterhound,"The Otterhound is like someone took a Bloodhound, gave it swimming lessons, and added a magnificent shaggy coat that screams """"distinguished river gentleman."""" These rare hunting dogs possess webbed feet, waterproof coats, and an almost supernatural ability to track scents through water?basically, they're aquatic detectives with impressive facial hair. Originally bred to hunt otters in British rivers (a job that thankfully no longer exists), they retain their love for water and an independent streak that can test patient owners. They move with surprising grace in water but lumber around on land like friendly, oversized teddy bears who occasionally remember they're actually athletes. With their deep, melodious voices and gentle temperaments, they're excellent family dogs who need owners understanding of their need for exercise and their tendency to treat every water source as a personal invitation to dive in.",Friendly and loyal companion,Large,4,3,3,3,4,4,3,3,3,3,2,3,36,52,61,69,10,13,Double coat,Regular exercise,"Moderate to high grooming needs with rough, double coat requiring brushing 2-3 times weekly",Rare water specialists who'll learn but prefer training that involves swimming and otter-related activities.,United Kingdom,Hound,purebred,,true,2025-11-21 06:05:12.359988+00,2026-01-17 02:12:21.301237+00,2,4,0,28,,,
ce606893-5897-4551-805d-529382594e21,Chiweenie,chiweenie,"Imagine a hot dog with the attitude of a mob boss and you're picturing a Chiweenie perfectly. These sassy little sausages combine Chihuahua confidence with Dachshund determination, creating pocket-sized personalities who think they run the world. Their elongated bodies and tiny legs make them look like they're perpetually limbo dancing, while their alert expressions suggest they're plotting something mildly mischievous. Surprisingly brave for their size, they'll challenge dogs ten times larger with complete confidence in their negotiating skills. They're perfect apartment companions who provide maximum entertainment in minimum space. Their moderate exercise needs and portable size make them ideal for city living, though their vocal opinions about neighborhood happenings might test your relationships with neighbors.",Friendly and loyal companion,Small,2,3,3,2,4,3,3,3,1,3,4,3,2,5,15,25,12,16,Smooth coat,Regular exercise,Low grooming needs with short coat requiring weekly brushing,Chihuahua attitude in a longer package - they'll learn but with maximum dramatic flair per command.,Mixed,Designer,designer,,true,2025-11-21 06:05:00.826487+00,2026-01-17 02:12:21.301237+00,3,3,0,28,Chihuahua,Dachshund,F1
d30ed3ba-0d8f-456b-a9ba-1ad3bffe7c3d,French Bulldog,french-bulldog,"The French Bulldog is proof that good things come in compact, snorty packages. These bat-eared charmers look like they're perpetually amused by some private joke, which they probably are. Originally bred as companions for English lace workers who moved to France, Frenchies have perfected the art of being adorable while doing absolutely nothing productive. They're apartment-sized comedians who think a brisk walk to the mailbox counts as extreme athletics. Their flat faces make them excellent conversation starters and terrible swimmers, so save the pool parties for other breeds. These dogs are heat-sensitive divas who prefer air conditioning to outdoor adventures, making them perfect for people who think camping is a hotel without room service. Frenchies are loyal, adaptable companions who'll happily spend their days being decorative and occasionally snoring loud enough to wake the neighbors.","Adaptable, playful, and smart companions. They're excellent for apartment living and city life.",Medium,2,4,3,2,2,3,5,4,5,4,2,3,8,13,27,35,10,12,Smooth coat,"Not a lot (~30 mins), but they're not couch potatoes either. Say they W word an they're up for it.","Low grooming needs with short, smooth coat requiring weekly brushing and facial fold cleaning",Charming clowns who'll learn but insist on adding French flair and occasional dramatic protests.,France,Companion,purebred,,true,2025-11-21 06:04:42.494658+00,2026-02-20 23:08:38.89079+00,1,2,5,20,,,
d3bebf5f-22c4-4b76-be06-f6afe4b90eaf,Cavador,cavador,"Take a Labrador's enthusiasm and shrink it into a more manageable, apartment-friendly package with a Cavalier's sweet disposition. These delightful crosses are like having a perpetually happy middle-schooler who never outgrows their love of fetch and belly rubs. They inherited the best of both worlds: Lab intelligence and work ethic with Cavalier gentleness and size. Moderately active, they're content with daily walks and play sessions rather than marathon adventures. Their soft, wavy coats and expressive eyes make them naturally photogenic, while their friendly nature means they'll greet burglars with enthusiasm rather than suspicion. Perfect for families wanting a trainable, affectionate companion who's equally happy hiking or Netflix-binging, just smaller than their Labrador parent.","Friendly, devoted, and playful. A loving family companion.",Medium,4,3,1,3,2,3,3,3,1,5,3,3,11,18,43,58,10,14,Smooth coat,"Requires 60?90 minutes of exercise daily, mixing walks with games and free play.",Low to moderate grooming needs with short to medium coat requiring weekly brushing,Designer mix combining Cavalier sweetness with Lab intelligence - training gold with a royal attitude.,Mixed,Designer,designer,,true,2025-11-21 06:04:42.997385+00,2026-01-17 02:12:21.301237+00,3,3,0,28,Cavalier King Charles Spaniel,Labrador Retriever,F1
d5e3cba5-0bfb-476d-9789-01b2f40549dc,Old English Sheepdog,old-english-sheepdog,"Looking like a walking carpet with eyes occasionally visible through an impressive hair curtain, the Old English Sheepdog is basically a gentle giant wearing nature's most elaborate disguise. These shaggy athletes bound around like animated dust mops, somehow managing to look dignified despite their tendency to collect every leaf, twig, and piece of debris they encounter. Originally herding sheep across English countryside, they've retained their gentle authority and an amusing belief that everyone needs organizing, especially children. They're natural comedians who take themselves seriously while doing absurd things like getting their vision blocked by their own eyebrows. Living with an OES means accepting that your vacuum cleaner will become your best friend and that grooming is a serious commitment. They're perfect for families who want a loyal, intelligent companion and don't mind sharing their space with a loveable walking mop.","Old English Sheepdog is friendly, adaptable, and full of character. They thrive in loving homes and enjoy an active, engaged lifestyle.",Large,4,3,2,5,4,4,3,3,3,3,3,3,27,45,56,61,10,12,Double coat,Moderate to high depending on breed.,"Very high grooming needs with long, shaggy double coat requiring daily brushing to prevent matting",Shaggy comedians who learn enthusiastically but sometimes can't see the trainer through all that hair.,United Kingdom,Herding,purebred,,true,2025-11-21 06:04:49.840316+00,2026-02-20 23:08:38.89079+00,2,4,-10,25,,,
d5fbc9b8-53da-437c-b2c4-e5d899c1f0ba,Chesapeake Bay Retriever,chesapeake-bay-retriever,"Meet the retriever who looks like they've been weathered by a thousand duck hunts and loved every minute of it. These rugged athletes sport distinctive wavy coats that repel water like they're wearing invisible raincoats. Built for serious work in harsh Chesapeake Bay conditions, they're tougher and more independent than their Golden cousins, approaching life with workmanlike determination. Their intense amber eyes suggest they're always calculating the most efficient way to retrieve whatever needs retrieving. Strong-willed and protective, they need experienced owners who can channel their working drive. Not the """"everyone's best friend"""" type?they're selectively social and prefer meaningful relationships over casual acquaintances. Perfect for active families wanting a loyal, capable companion who'll work hard and relax harder.","Strong, loyal, and intelligent. Loves swimming and retrieving.",Large,4,3,2,3,2,4,3,3,3,5,2,3,25,36,53,66,10,13,Double coat,"Requires 60?90 minutes of exercise daily, mixing walks with swimming or retrieving.","Moderate grooming needs with dense, oily double coat requiring brushing 2-3 times weekly",Water-obsessed athletes who'll master retrieval but question any training not involving swimming.,United States,Sporting,purebred,,true,2025-11-21 06:04:49.685667+00,2026-01-17 02:12:21.301237+00,2,4,-10,25,,,
d6b7abac-2d62-4da3-a930-b719f310f78a,Sloughi,sloughi,"Meet the aristocrat of the dog world who moves like liquid poetry and judges your Netflix choices. The Sloughi glides across landscapes with an otherworldly grace that makes greyhounds look hurried. These North African sighthounds were bred to hunt gazelles across desert sands, explaining their athletic build and somewhat superior attitude. With their elegant lines and almond eyes, they're living sculptures who happen to shed and need dinner. Gentle and sensitive souls beneath their regal exterior, they form intense bonds with their families while remaining coolly polite to strangers. Don't expect enthusiastic tail-wagging?Sloughis express love through dignified presence and occasional head nods. They need secure fencing because squirrels are apparently irresistible, and their sprinting speed defies physics. Perfect for calm households who appreciate understated elegance and don't require constant canine entertainment.","Sloughi is friendly, adaptable, and full of character. They thrive in loving homes and enjoy an active, engaged lifestyle.",Medium,3,3,4,2,1,3,3,3,1,3,3,3,20,27,61,72,10,15,Silky coat,Moderate to high depending on breed.,"Low grooming needs with short, fine coat requiring weekly brushing","North African sighthounds will consider training, on their terms.",North Africa,Hound,purebred,,true,2025-11-21 06:05:09.342721+00,2026-01-17 02:12:21.301237+00,5,2,10,35,,,
d8294d43-4d6c-4053-bbed-a4d52a59daf8,English Foxhound,english-foxhound,"Built like a canine athlete who takes their training seriously, the English Foxhound is all business when it comes to following a scent trail. These pack-oriented hunting machines have been chasing foxes across English countryside for centuries, developing legendary stamina and a voice that could wake neighboring counties. They're surprisingly gentle giants at home, but their DNA practically vibrates with the need to run and track. Living with a Foxhound means accepting that your quiet morning coffee might be interrupted by enthusiastic baying at squirrels. They're pack animals who thrive with other dogs and patient owners who understand their hunting heritage. Independent thinkers with selective hearing, they're not ideal for first-time dog owners or anyone hoping for a lap dog who prioritizes cuddles over scent trails.",Friendly and loyal companion,Large,5,3,3,2,4,3,3,3,3,3,4,3,29,34,58,64,10,13,Smooth coat,Regular exercise,"Low grooming needs with short, dense coat requiring weekly brushing",Pack hunters who'll learn but prefer group training sessions with proper hunting protocols.,United Kingdom,Hound,purebred,,true,2025-11-21 06:05:12.078399+00,2026-01-17 02:12:21.301237+00,3,3,0,28,,,
d857e61f-d706-417e-b7cc-48bc3c2e03e7,Samoyed,samoyed,"Wrapped in clouds and powered by pure joy, Samoyeds look like they're permanently auditioning for a winter wonderland commercial. These Arctic athletes sport the famous """"Sammy smile"""" that makes them appear to be sharing a delightful secret. Originally bred by Siberian nomads for herding reindeer and pulling sleds, they approach modern life with the enthusiasm of someone who's just discovered that sofas exist. Their double coats shed enough fur to clothe a small village, and they treat your dark clothing as personal art projects. They're chatty companions who believe every thought deserves vocalization, making them excellent conversationalists and questionable library companions. These gentle giants think everyone is their best friend, making them terrible guard dogs but excellent ambassadors for canine diplomacy.","Samoyed is friendly, adaptable, and full of character. They thrive in loving homes and enjoy an active, engaged lifestyle.",Large,4,3,2,5,4,3,2,2,3,3,3,3,16,30,48,60,12,14,Smooth coat,Moderate to high depending on breed.,"Very high grooming needs with thick, fluffy double coat requiring daily brushing during shedding seasons",Smiling Siberians who learn cheerfully but prefer training that involves pulling sleds or at least snow discussions.,Russia,Working,purebred,,true,2025-11-21 06:04:49.016356+00,2026-01-17 02:12:21.301237+00,1,5,-40,15,,,
dc64a90a-df24-4ac4-ac67-ef530284a959,Akita Inu,akita-inu,"The Akita Inu looks like a teddy bear that could file your taxes and judge your life choices. Thick coat, curled tail, calm expression. Very huggable. Very misleading. This is not a golden retriever in cosplay. This is a stoic Japanese bodyguard wearing fluff.

Bred in the mountains of Japan to hunt wild boar and bears, Akitas were never designed to ask permission or seek approval. They were built to assess situations, make decisions, and act accordingly. That heritage explains their vibe perfectly. Akitas don’t rush. They don’t fuss. They watch. When you call them, they don’t come running. They pause, consider whether it’s worth it, then maybe move. This is not disobedience. This is deliberation.

Akitas bond hard with their people. Once you’re in, you’re in for life. Helen Keller famously called hers “an angel in fur,” which is accurate if you understand that angels can be intimidating and absolutely not here to entertain strangers. Akitas are devoted, protective, and deeply loyal, but they are not social butterflies. Visitors may be tolerated, not adored. Other dogs may be judged harshly. Akitas prefer a small circle and see no reason to expand it.

At home, they’re surprisingly low-drama. Clean, quiet, and almost cat-like in their habits, Akitas tend to move through the house like dignified ghosts. They don’t bark unless there’s a reason. They don’t cling. They simply appear nearby, monitoring the situation. With proper exercise and structure, they can even handle apartment life better than many high-energy breeds, provided you don’t confuse “calm” with “push-over.”

Akitas are intelligent but independent, which means training requires confidence, consistency, and zero ego. This breed does not respond to shouting, nagging, or micromanagement. If you try to dominate an Akita, you’ll lose. If you earn their respect, you’ll have a companion who takes their role seriously and loves you with a quiet intensity that feels unshakable.

This is not a dog for everyone. Akitas are for experienced owners with calm leadership, thick skin, and a sense of humour. They won’t smother you with affection or perform for strangers. What they offer instead is loyalty, presence, and the comforting feeling that if something went wrong, this dog would absolutely have your back. If you want a cheerful socialite, keep scrolling. If you want a silent, fluffy samurai who treats your household like sacred ground, the Akita Inu might be your dog.","Large, loyal, protective; confident and strong-willed; not ideal for first-time owners; aloof with strangers and other animals; requires experienced handler.",Giant,4,2,2,4,2,5,2,2,2,3,3,3,32,59,61,71,10,13,Double coat,Not meant for the energetically challenged. Needs lots of walking and exercise,Double-coated; shed year-round; blow coat twice a year; daily brushing and occasional baths needed.,"Dignified and intelligent, but they'll judge your training skills and decide.",Japan,Working,purebred,,true,2025-11-21 06:04:49.29051+00,2026-02-20 23:08:38.89079+00,2,4,0,28,,,
ddcca694-b9c1-4273-a29f-4aa6ae8299d0,Scottish Deerhound,scottish-deerhound,"Imagine a greyhound who raided a medieval costume shop and decided to grow a beard ? meet the Scottish Deerhound. These gentle giants look like they should be lounging in castle halls, which makes sense since they once hunted deer for Scottish nobility. Their wiry coats and noble bearing give them an air of distinguished shabby chic, like professors who've given up on ironing. Despite their imposing size, they're surprisingly mellow house dogs who believe furniture is merely elevated dog beds. They're sighthounds with the hunting instincts to match, meaning small furry things trigger their inner Formula One driver. Patient with children and gentle with everyone, they're basically living, breathing teddy bears who happen to be capable of outrunning most vehicles. They need space to stretch their legs and hearts big enough to accommodate their devotion.",Friendly and loyal companion,Large,4,3,3,3,1,4,3,3,3,3,2,3,34,50,71,81,8,11,Double coat,Regular exercise,Moderate grooming needs with wiry coat requiring weekly brushing and occasional stripping,Highland gentlemen who learn gracefully but prefer training with proper Scottish dignity and historical context.,Scotland,Hound,purebred,,true,2025-11-21 06:05:08.962106+00,2026-01-17 02:12:21.301237+00,2,4,0,28,,,
dfe24f48-a04f-4e5d-a2d7-eacf070366ae,Bulldog,bulldog,"The Bulldog is a muscular, hefty dog with a wrinkled face and a distinctive pushed-in nose. Known for their calm, courageous, and friendly demeanor, Bulldogs make excellent family companions. They are docile and loyal.","Docile, Willful, Friendly, Gregarious, Calm, Courageous",medium,2,4,3,2,2,3,5,4,4,3,2,3,18,25,31,40,8,10,"Short, Smooth",Low,"Weekly brushing, clean wrinkles daily","Moderately trainable, food motivated",England,Non-Sporting,purebred,,true,2025-12-13 05:51:19.330709+00,2026-01-17 02:12:21.301237+00,1,3,15,24,,,
e02227b1-4bcb-4bf1-9815-a922a5f6f115,German Wirehaired Pointer,german-wirehaired-pointer,"Picture a distinguished professor who moonlights as an extreme sports enthusiast. The German Wirehaired Pointer sports a practical beard and eyebrows that suggest they're perpetually contemplating life's mysteries, while their wiry coat repels water like a high-tech raincoat. These athletic philosophers were bred to hunt everything from birds to boar, making them the Swiss Army knife of sporting dogs. They're devoted family companions with energy levels that could power a small village. Their intelligence is matched only by their stubbornness ? they'll outsmart your """"dog-proof"""" garbage can while pretending they can't hear you calling them inside. Need a hiking buddy who doubles as a comedy act? Here's your match.",Friendly and loyal companion,Large,5,3,2,3,2,3,3,3,1,3,3,3,20,32,56,67,12,14,Wire coat,Regular exercise,Moderate grooming needs with wiry coat requiring weekly brushing and occasional hand-stripping,Bearded athletes who approach training like serious field work requiring proper equipment and technique.,Germany,Sporting,purebred,,true,2025-11-21 06:05:01.472299+00,2026-02-20 23:08:38.89079+00,3,3,0,28,,,
e0474bc4-0213-44fc-9645-051fb8f6556f,German Shorthaired Pointer,german-shorthaired-pointer,"The German Shorthaired Pointer is essentially a professional athlete who happens to live in your house and occasionally allows you to pet them. These spotted dynamos were engineered for endurance, with sleek coats that shed water and boundless energy that makes marathon runners look lazy. GSPs are the ultimate outdoor adventure buddies who think a ten-mile hike is a warm-up exercise. They're incredibly intelligent and trainable when they're not distracted by every bird, squirrel, or interesting smell within a five-mile radius. Their distinctive liver-colored coats and aristocratic profiles make them look like they should be posing for hunting magazine covers. These dogs need serious exercise and mental stimulation, or they'll helpfully redecorate your house with creative flair. Perfect for active families who want a loyal, athletic companion who can keep up with any outdoor adventure and still have energy for evening playtime.","German Shorthaired Pointer is energetic, determined, and sharp-eyed. They live for the chase and bring endless enthusiasm to outdoor adventures.",Large,5,3,1,3,2,3,3,3,1,3,4,3,20,32,53,64,10,12,Smooth coat,Moderate to high depending on breed.,"Low grooming needs with short, dense coat requiring weekly brushing","Athletic scholars who'll learn quickly but get distracted by anything that moves, flies, or rustles.",Germany,Sporting,purebred,,true,2025-11-21 06:04:54.658228+00,2026-02-20 23:08:38.89079+00,3,4,-10,25,,,
e54bf0b3-c93a-4c9b-a9c4-028fed1e3ecc,American Eskimo Dog,american-eskimo-dog,"Picture a cloud that learned to bounce and you’re getting warm. The American Eskimo Dog is a puff of white chaos powered by springs, opinions, and an unshakable belief that life is a performance. Despite the name, there’s nothing particularly American or Eskimo about them. They’re German Spitz at heart, hastily rebranded during WWI when Germany wasn’t winning any popularity contests. Under the cotton-ball coat is a compact, athletic little engine that loves agility, tricks, and anything that earns applause. They’re smart, quick, and absolutely aware of it, which explains the confident strut and the tendency to improvise when commands clash with personal goals.

These dogs were once circus performers, and it shows. Expect dramatic reactions, theatrical sighs, and perfectly timed disobedience. “Selective hearing” is a daily event, especially when baths are mentioned, but introduce treats and suddenly their recall is Olympic level. They bond hard with their people and operate like furry surveillance systems, alerting you to every passerby, delivery truck, or suspicious leaf. They make excellent watchdogs, not because they’re tough, but because they’re loud, alert, and deeply invested in neighbourhood affairs.

At home, they’re velcro dogs with energy to burn and hearts set permanently on their family. They need mental stimulation as much as exercise, otherwise that intelligence gets redirected into creative mischief. And yes, the coat. It sheds. A lot. Enough to suggest a second dog is slowly being assembled behind the couch. Manage the grooming, keep them busy, and you get a sharp, affectionate little show-off who brings equal parts joy, noise, and airborne fluff to daily life.","Friendly, alert, and clever. With a smile that matches its snowy coat, this is a people-oriented dog through and through.",Medium,4,3,2,3,4,4,3,3,1,3,2,3,3,16,23,48,13,15,Double coat,"Needs about an hour of daily exercise, mixing brisk walks with play to keep body and mind active.","Moderate to high grooming needs with double coat requiring brushing 2-3 times weekly, daily during shedding seasons","Bright and trainable, but their spitz heritage means they'll add their own creative flair to your commands.",United States,Non-Sporting,purebred,,true,2025-11-21 06:05:05.136294+00,2026-02-20 23:08:38.89079+00,1,5,-40,15,,,
e6355aa6-e66b-4069-a99d-6ac467089f5d,Saint Bernard,saint-bernard,"Imagine a living, breathing teddy bear the size of a small pony, and you've pictured a Saint Bernard. These gentle giants were bred to rescue travelers in Swiss mountain passes, which explains their supernatural ability to sense when someone needs comfort, usually involving their entire 70-kilogram body draped across your lap. Their droopy eyes and perpetual half-smile give them the expression of someone who's just heard a mildly amusing joke. They're professional droollers who treat your floors like personal art canvases, and their idea of """"inside voice"""" would register on seismic equipment. Despite their size, they move through houses like cautious dancers, somehow aware of their devastating potential around coffee tables. Patient with children and gentle with everything smaller than themselves, which includes most of the known universe.","Playful, charming, and inquisitive gentle giants. They are patient with children and excellent family dogs",Giant,2,5,2,5,4,4,1,2,5,4,3,3,54,82,65,90,8,10,Double,Low to moderate exercise needs. Daily walks sufficient. Avoid overexertion especially in hot weather.,High grooming needs with dense coat (long or short variety) requiring brushing 2-3 times weekly.,Alpine rescuers who learn patiently and would probably carry you home after particularly challenging sessions.,Switzerland,Working,purebred,,true,2025-11-21 06:04:47.437283+00,2026-02-20 23:08:38.89079+00,2,5,-30,20,,,
e685b6e3-9e5a-41d4-9343-1caf0e0f74b1,Greater Swiss Mountain Dog,greater-swiss-mountain-dog,"Meet the gentle giant who looks like they should be pulling carts through Alpine villages while yodeling. Greater Swiss Mountain Dogs are the largest of the Swiss mountain breeds, built like furry tractors with hearts of gold. These tri-colored beauties move with the steady confidence of someone who's never met a job they couldn't handle, from cart-pulling to child-watching. They're the strong, silent type who express affection through meaningful looks and strategic leaning. Their deep bark suggests they have important things to say, usually about squirrels or the mailman's questionable intentions. They mature slowly, staying puppy-minded well into adulthood, which means you get a 100+ pound goofball who thinks they're still small enough to be a lap dog.",Friendly and loyal companion,Giant,3,3,2,2,4,4,2,2,3,3,4,3,38,64,60,72,8,11,Double coat,Regular exercise,"Low to moderate grooming needs with short, dense coat requiring weekly brushing",Swiss efficiency in XL size - they'll learn steadily but operate on mountain time schedules.,Switzerland,Working,purebred,,true,2025-11-21 06:05:08.412093+00,2026-02-20 23:08:38.89079+00,2,5,-30,20,,,
e700c69a-4e40-4fef-959c-de73f877fdfd,Italian Greyhound,italian-greyhound,"Picture a regular Greyhound that got shrunk in the wash and developed an anxiety disorder ? meet the Italian Greyhound. These delicate speed demons are like having a nervous aristocrat as a roommate, complete with chattering teeth and an impressive collection of sweaters. They move like graceful gazelles until they spot a squirrel, then transform into missile-guided chaos. Built like living porcelain with legs that seem too thin to support their dramatic personalities, they're surprisingly sturdy athletes who can hit 40km/h in designer coats. They're velcro dogs who'll follow you everywhere, including the bathroom, where they'll judge your life choices with those enormous, soulful eyes. Warning: they're professional attention-seekers who've mastered the art of looking pathetically cold in any weather above freezing.",Independent but affectionate at home.,Small,2,3,3,2,2,3,3,3,1,3,4,3,3,5,32,38,14,15,Wire coat,High  loves long walks and sniffing everything.,"Low grooming needs with short, fine coat requiring weekly brushing","Elegant speedsters who'll learn delicately, preferring training that doesn't mess up their perfect posture.",Italy,Toy,purebred,,true,2025-11-21 06:05:09.734367+00,2026-02-20 23:08:38.89079+00,5,2,10,35,,,
e8cf04f7-d78f-40f6-ae05-df5b2bbcb68e,English Bulldog,english-bulldog,"The English Bulldog is basically a four-legged teddy bear who's given up on life's cardio requirements but doubled down on charm. With their pushed-in faces, rolling gait, and expressions that perpetually say """"I've seen things, man,"""" they're the comedians of the dog world without trying. Originally bred for bull-baiting (thankfully long abolished), modern bulldogs have evolved into professional couch warmers who approach exercise like it's a personal insult. They're incredibly sweet, patient with children, and possess an almost human sense of humor about their own limitations. However, their flat faces mean they overheat easily, snore like freight trains, and sometimes forget how to breathe while eating. They're perfect for families who want maximum personality in a low-energy package and don't mind some impressive veterinary bills.",Friendly and loyal companion,Medium,1,3,4,2,2,3,3,3,5,3,2,3,18,25,31,40,8,10,Smooth coat,Regular exercise,Low grooming needs with short coat requiring weekly brushing and daily wrinkle cleaning,Charming but stubborn - they'll eventually learn but only after extensive negotiation and possibly bribes.,United Kingdom,Companion,purebred,,true,2025-11-21 06:04:43.736792+00,2026-02-20 23:08:38.89079+00,1,2,5,20,,,
e987e25f-bdd4-4a11-b9cb-433da702bb8f,Beagle,beagle,"Meet the dog equivalent of your mate who’s permanently peckish and narrates everything. The Beagle is a compact, tri-colour bundle of curiosity with a nose that runs the entire operation.

Originally bred to hunt foxes in packs, Beagles are scent hounds first and citizens second. That nose is not a feature. It’s a governing body. If there’s a smell within range, they will investigate it with the focus of a detective who’s just had three coffees. Call their name mid-scent and you’ll discover selective hearing is alive and well.

Physically, they’re sturdy without being bulky, usually around 9 to 11 kg and about 33 to 41 cm at the shoulder. Those big brown eyes are engineered to extract snacks from even the most disciplined human. The tail is almost always in motion, broadcasting optimism regardless of circumstances.

Temperament is where they win hearts. Beagles are famously friendly. Toddlers, neighbours, delivery drivers, passing joggers. All potential friends. Guard dog credentials are minimal. If someone breaks in, the Beagle will likely show them where the biscuits are stored.

Energy levels sit at moderate to high. They need daily walks and proper stimulation. But here’s the catch: walks are not cardio sessions. They are olfactory expeditions. If you’re in a hurry, tough luck. The Beagle is mid-investigation and progress will resume once all relevant data is collected.

Then there’s the voice. Beagles don’t just bark. They bay. It’s a rich, musical sound that carries. Sometimes beautifully. Sometimes at 3 AM because a leaf shifted suspiciously. Early training helps, but you will never entirely silence a dog bred to announce discoveries across open fields.

Training requires patience and food. Lots of food. They’re intelligent, but independent. Motivation matters. If you can convince them that listening benefits them directly, you’ll get results.

The Beagle suits families who enjoy an outgoing, affectionate dog and don’t mind a bit of noise and stubborn charm. You won’t get a stoic guardian. You will get a cheerful companion with world-class snack detection skills and a nose that believes every walk is the most important mission of the day.","Friendly, curious, and merry hunting dogs. They are great with children and have a strong pack instinct.",Medium,4,5,3,2,4,3,3,4,1,4,4,3,9,11,33,41,10,15,Smooth coat,"Requires at least an hour of exercise each day, ideally combining walks with scent-based games.",Low grooming needs with short coat requiring weekly brushing and regular ear cleaning,"Smart cookies who'll master """"sit"""" and """"stay"""" but conveniently forget both when following an interesting scent.",United Kingdom,Hound,purebred,https://cowzzajbwtqfmrocefaw.supabase.co/storage/v1/object/public/dog-breed-images/beagle/beagle-03.webp,true,2025-11-21 06:05:04.215866+00,2026-01-17 02:12:21.301237+00,4,3,5,30,,,
eae93759-4a79-44c0-bbb7-3d20a0af98c4,Airedale Terrier,airedale-terrier,"The Airedale Terrier operates on two settings: dignified international dog of mystery, and unrepentant garden vandal. With a bearded face that looks like it should be wearing tweed and asking for a single malt, the Airedale has both intelligence and swagger in equal measure. This is the largest of the terriers, and it knows it.

Originally bred in Yorkshire to hunt otters, Airedales approach life like they’re still on a covert assignment. Always alert. Slightly suspicious. Intensely curious. They don’t walk into situations so much as investigate them. This explains their habit of diving head-first into ponds, bushes, holes, and any landscaping you were fond of. If there’s a mystery, an Airedale will solve it, possibly by digging.

Training an Airedale is less about teaching commands and more about negotiating terms. They’re clever, independent, and blessed with a sense of humour that sometimes works against you. They understand what you’re asking. They’re just deciding whether it aligns with their current mission. Consistent training and mental stimulation are non-negotiable unless you enjoy living with a brilliant dog who has too much free time and questionable ideas.

At home, Airedales are endlessly entertaining. They patrol the house like security consultants, photobomb your photos, and insert themselves into family life with confidence. They’re loyal, people-focused dogs who want to be involved in whatever you’re doing, whether you asked or not. When the day’s adventures are over, the secret-agent routine fades and you’re left with an affectionate, slightly ridiculous companion who curls up beside you and accepts head scratches like you’re the only human they trust.

The Airedale Terrier suits active owners who appreciate intelligence, humour, and a bit of chaos. This is not a passive pet. It’s a partner in crime. If you want a dog that’s clever, bold, and quietly convinced it’s smarter than you, the Airedale might be exactly what you’re looking for.","Bold, independent, and up for anything. This is the sort of dog that will jump in the ute before you ve even decided where you re going. Fiercely loyal and a bit of a clown.",Large,4,3,2,3,4,3,2,3,1,3,3,3,23,32,56,61,11,14,Wire coat,"Needs daily vigorous exercise, long walks, and active play to stay happy and healthy.",Low to moderate maintenance.,"The """"King of Terriers"""" will learn quickly but reserves the right to improve your training methods.",United Kingdom,Terrier,purebred,,true,2025-11-21 06:05:06.592701+00,2026-02-19 23:50:47.518364+00,3,3,0,28,,,
